Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,Indiana Pacers*,82,241.2,37.5,83.4,0.449,6.2,17.4,0.359,31.2,66,0.473,19.7,26.3,0.75,11.4,31.9,43.3,20.4,7.5,5.7,13.9,21.4,100.9
18,Oklahoma City Thunder*,82,244,38.1,83.2,0.458,5.9,16.3,0.361,32.2,66.9,0.481,19,25.5,0.744,11.4,29.2,40.6,20.9,7.2,4.3,14,21.5,101
19,Utah Jazz,82,242.4,36.2,78.8,0.459,7.2,19.2,0.376,29,59.6,0.486,21.7,27.9,0.778,11.3,29.6,40.9,20.7,7.4,5,14.6,22,101.3
20,Los Angeles Clippers,82,242.1,37.1,81.6,0.455,7.1,19.5,0.365,30,62.1,0.484,20.4,26.4,0.771,11.1,29.4,40.5,22.3,8,4.9,13.7,22.1,101.8
21,Denver Nuggets*,82,240.3,38.5,83.9,0.459,7,20.4,0.344,31.4,63.4,0.495,18.8,24.8,0.756,10.5,30.8,41.3,22.2,7.5,6,13.7,22.7,102.7
22,Houston Rockets,82,242.4,39.8,85.1,0.468,5.5,15.2,0.358,34.4,69.9,0.492,18.6,23.8,0.781,11.6,31.1,42.8,20.8,7.2,5.5,13.7,21.4,103.7
23,Cleveland Cavaliers,82,240.9,39.4,83,0.475,8.1,19.7,0.411,31.3,63.3,0.495,17.5,23.1,0.759,10.9,32.6,43.5,24.2,7.5,6,13.5,21.3,104.5
24,Sacramento Kings,82,242.1,39.8,83.2,0.478,5.9,16.5,0.355,33.9,66.7,0.508,19.4,25.4,0.762,10.6,30.6,41.2,21.7,8.1,5.7,14.7,21,104.7
25,Washington Wizards,82,243,38.7,82.2,0.471,6.8,18.3,0.373,31.9,63.9,0.499,20.4,26.9,0.761,12.1,31.8,43.9,23.1,7.6,5,15.8,20.3,104.7
26,Toronto Raptors,82,241.2,39.2,81.3,0.482,6.6,17.5,0.376,32.6,63.8,0.511,20.4,26.5,0.769,11.1,30,41.1,22.6,7.6,5.6,13.9,19.8,105.4
27,New York Knicks*,82,241.2,39.5,83.8,0.472,6.5,17.6,0.372,33,66.2,0.499,20.1,26.4,0.762,11.8,32.3,44,20.5,7.1,4.4,15.2,20.8,105.7
28,Golden State Warriors,82,241.8,38.7,82.8,0.467,6.9,19.3,0.358,31.8,63.4,0.501,21.4,27.6,0.776,12.8,32,44.8,24.7,8.2,4.3,16.1,18.4,105.7
29,Phoenix Suns,82,244,40.4,85.6,0.472,7.1,19.5,0.367,33.2,66.1,0.502,18.1,24,0.754,12,32.3,44.3,23,7.9,4.3,14.5,21.2,105.9
30,Minnesota Timberwolves,82,241.2,39.4,84.2,0.468,7.8,20.8,0.374,31.6,63.4,0.499,21.1,27.2,0.778,11.1,31.4,42.6,24.8,9.5,5.5,14.4,20.9,107.7
Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Chicago Bulls*,66,241.5,34.6,82.1,0.421,4.6,14.2,0.325,30,67.9,0.442,14.3,19.4,0.74,11.4,28.6,40,18.9,7.4,5.2,13.3,17.7,88.2
2,Boston Celtics*,66,241.5,33.4,79.7,0.419,5.2,16.9,0.308,28.2,62.8,0.449,17.2,22.7,0.76,11.8,31.4,43.2,18.7,7.8,4.6,15.7,18.4,89.3
3,Philadelphia 76ers*,66,241.1,34.3,80.3,0.427,5.4,16.2,0.334,28.9,64.1,0.45,15.4,20.5,0.752,10.7,33,43.7,19.6,5.9,4.8,13.9,16.2,89.4
4,Miami Heat*,66,243,34.6,79.8,0.434,7.3,20,0.363,27.4,59.8,0.457,16,22.1,0.725,11,28.7,39.8,19.7,8.3,4.2,16.8,20.5,92.5
5,Memphis Grizzlies*,66,241.5,34.5,77.8,0.444,6.3,18.3,0.345,28.2,59.4,0.474,17.6,23.1,0.764,11,29.6,40.7,19.3,7.8,5.5,17.1,19.3,93
6,Atlanta Hawks*,66,244.9,36.1,81.3,0.444,5.9,17.2,0.344,30.1,64.1,0.47,15.1,20.1,0.753,10.8,31.5,42.3,20.5,7.5,4.7,15.1,19.1,93.2
7,New Orleans Hornets,66,241.5,34.9,78.6,0.444,6.4,20.3,0.317,28.5,58.3,0.489,17.1,22.5,0.759,11.1,28.9,40,20.9,7.9,5.8,13.9,18.7,93.4
8,Orlando Magic*,66,241.9,35.9,80.1,0.449,6.3,18.1,0.347,29.7,62,0.478,15.2,19.7,0.772,10.1,31.2,41.3,20.5,7.5,4.1,13.1,19.8,93.4
9,Toronto Raptors,66,241.9,33.8,77.7,0.435,6.1,18.5,0.328,27.8,59.2,0.469,20.2,27.2,0.744,10.3,30.3,40.5,20.1,7.2,4.9,13.2,18.4,94
10,Indiana Pacers*,66,242.3,34.9,80.4,0.435,6.7,19.1,0.351,28.2,61.3,0.461,17.9,24.5,0.729,12,30.3,42.3,19.6,6.6,6,14.9,21.6,94.4
11,New York Knicks*,66,241.5,35.1,79.4,0.442,6.7,18.8,0.359,28.4,60.6,0.468,17.7,24.1,0.736,10.9,31,41.8,18.9,8.1,5.1,17,21.8,94.7
12,Dallas Mavericks*,66,243.4,35.6,81.7,0.435,7.2,20.7,0.346,28.4,60.9,0.466,16.5,22.1,0.75,11,32.9,43.9,20.5,8.5,4,14.7,18.4,94.8
13,Los Angeles Clippers*,66,241.9,34.5,77.2,0.447,7,19.1,0.365,27.6,58.1,0.474,19,25.4,0.746,10.8,29,39.8,20.7,6,4.5,14.6,21.2,95
14,Detroit Pistons,66,241.9,36,78,0.462,6,16.9,0.355,30,61.1,0.492,17.6,23,0.765,10.7,30.1,40.7,22.5,8.5,5.3,14.5,19.4,95.7
15,Los Angeles Lakers*,66,243.4,37.8,86.4,0.437,6.7,19.3,0.348,31,67.1,0.463,13.7,18.4,0.742,11.5,29.5,41,21.9,8.4,4.6,11.3,20.2,95.9
16,San Antonio Spurs*,66,241.5,38.1,84.2,0.452,6.2,17.7,0.353,31.8,66.6,0.478,14.1,18.7,0.756,10.3,30.9,41.2,19.6,7.4,5,13.7,18.8,96.5
17,Oklahoma City Thunder*,66,242.3,36.4,85.3,0.427,6.4,18.7,0.342,30.1,66.6,0.451,17.7,23,0.768,12.7,28.6,41.3,19.9,8.2,4.9,14.2,20,96.9
18,Portland Trail Blazers,66,241.9,37.5,81,0.463,6.7,18.4,0.363,30.8,62.6,0.492,16.1,21.5,0.747,11.1,31.2,42.3,21.1,7.6,4.8,14.9,19.8,97.8
19,Houston Rockets,66,243.4,37.5,82.2,0.456,5.6,17.2,0.325,31.9,65,0.491,17.3,22.6,0.766,11,30.7,41.8,20,7.5,5.2,14.7,18.4,97.9
20,Washington Wizards,66,240.4,36.7,81.1,0.453,6.5,18.4,0.35,30.2,62.7,0.483,18.6,24.5,0.758,12.3,31.2,43.5,21.5,7.9,4.5,15.2,18.7,98.4
21,Phoenix Suns,66,240,38,83.5,0.455,6,17.1,0.352,31.9,66.3,0.481,16.7,21.9,0.762,12.2,31.3,43.4,21.5,8,4.4,14.1,19.6,98.6
22,Milwaukee Bucks,66,240.4,37.1,82.6,0.449,6.6,18.9,0.351,30.5,63.7,0.478,17.9,23.3,0.769,12.3,32.4,44.7,21.7,7.6,4.5,15.9,19.4,98.7
23,Utah Jazz*,66,244.9,36.4,80.5,0.453,6.5,19.1,0.34,29.9,61.4,0.488,19.7,26.2,0.754,11,30.1,41.2,20.5,7.5,5.7,14.7,20.7,99
24,New Jersey Nets,66,240.8,37.9,80.2,0.472,6.5,17.4,0.374,31.4,62.8,0.5,16.8,22.6,0.74,11.8,30.8,42.6,23.3,8,5,14.3,19.3,99.1
25,Minnesota Timberwolves,66,241.5,39,85.7,0.455,6.2,18.1,0.34,32.8,67.6,0.486,16,21.2,0.755,11.7,31.8,43.4,21.5,8.3,5.7,13.3,21.7,100.1
26,Cleveland Cavaliers,66,241.9,38.4,82.3,0.467,6.8,18.7,0.362,31.6,63.6,0.498,16.6,22.2,0.748,11.4,31.4,42.8,23.1,7.9,6.2,13.9,20.9,100.2
27,Charlotte Bobcats,66,240.8,38.9,82,0.475,6.2,17.3,0.356,32.8,64.7,0.506,16.9,22.5,0.75,11.8,33.2,45,23.3,7.6,5.7,13.5,20.3,100.9
28,Golden State Warriors,66,241.1,37.3,82.3,0.453,7.1,19.4,0.365,30.2,62.9,0.48,19.5,26.1,0.747,13.2,32.7,45.8,23.1,7.6,5,14.8,16.6,101.2
29,Denver Nuggets*,66,243,38.5,84.4,0.456,8.7,22.6,0.383,29.8,61.8,0.483,15.6,20.5,0.759,11.1,29.2,40.3,23.2,7.9,6.7,15.6,22,101.2
30,Sacramento Kings,66,241.1,40.4,85,0.476,6.7,18.7,0.355,33.8,66.3,0.51,16.9,22.2,0.762,12.3,32.6,45,23.8,7.8,6.4,15.4,19.9,104.4
Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Memphis Grizzlies*,82,241.5,33.5,77,0.435,6.1,18.2,0.338,27.4,58.8,0.465,16.1,21.5,0.748,10.3,28.8,39.1,19.5,7.3,5.5,15.5,20,89.3
2,Indiana Pacers*,81,241.9,34.5,82.2,0.42,5.4,16.6,0.327,29.1,65.6,0.444,16.2,21.3,0.76,11.2,29.6,40.9,19.2,7.5,5.7,13.5,21.9,90.7
3,Chicago Bulls*,82,241.8,35.4,80.1,0.443,5.5,16,0.346,29.9,64.1,0.467,16.5,22.3,0.739,11,30.1,41.1,18.8,7.3,5.8,13.7,19.6,92.9
4,Los Angeles Clippers*,82,240.6,34.6,78,0.443,7.6,20.5,0.373,26.9,57.5,0.468,17.9,23.9,0.749,10.9,28.2,39.1,22.1,7.4,4.1,16.1,20.9,94.6
5,Miami Heat*,82,242.4,35.6,80.9,0.44,7.6,21.7,0.35,28,59.1,0.473,16.2,21.2,0.766,11.2,28.9,40.1,20.2,7.9,3.2,15.6,20.4,95
6,Brooklyn Nets*,82,242.1,37.4,80.7,0.464,6.3,17.3,0.366,31.1,63.4,0.49,14,19.2,0.731,10.7,28.5,39.2,21.4,7.5,4.8,13.4,21.4,95.1
7,New York Knicks*,82,240.6,35.6,77.6,0.458,7.8,21.8,0.357,27.8,55.8,0.498,16.8,22.2,0.757,10,31.6,41.6,19.3,6.4,4,15.1,19.2,95.7
8,Washington Wizards,82,242.1,35.9,81.7,0.44,7.1,20.5,0.349,28.8,61.2,0.47,16.8,22.8,0.738,11,33.2,44.2,21.5,7.8,4.4,14.5,19.1,95.8
9,Philadelphia 76ers,82,240.9,36.8,81,0.454,6.7,19.2,0.349,30.1,61.8,0.487,16.2,21.4,0.76,11,33,44,22.8,7.2,4.8,14.3,16.2,96.5
10,Oklahoma City Thunder*,82,241.8,36.2,85,0.425,7.4,21.5,0.346,28.7,63.5,0.452,16.7,21.6,0.774,12,28.7,40.7,20.5,8.2,3.9,14.8,20.7,96.5
11,San Antonio Spurs*,82,242.4,37.5,84.9,0.442,6.3,17.9,0.353,31.2,66.9,0.466,15.2,20,0.76,11.1,31.4,42.5,21.4,8.2,4.9,14.9,19.1,96.6
12,Boston Celtics*,81,244.9,36.1,82,0.441,6.8,19.9,0.342,29.3,62.1,0.472,17.7,23.9,0.74,11.4,32.1,43.6,21.6,7.8,4.7,15.3,19.4,96.7
13,Atlanta Hawks*,82,242.1,37.5,83.2,0.45,7.6,19.9,0.379,29.9,63.3,0.473,15,19.7,0.763,11.3,32.4,43.7,22.3,8.4,4.3,15.2,18.8,97.5
14,New Orleans Hornets,82,241.2,37,78.5,0.471,7.7,20.6,0.374,29.2,57.9,0.505,16.3,21.5,0.759,10.2,29.2,39.3,23.4,7.9,6,13.2,18.7,97.9
15,Utah Jazz,82,242.4,36.6,79.9,0.458,6.8,18.5,0.37,29.8,61.4,0.485,18,23.8,0.757,11,29.8,40.8,20.6,7.8,5.9,14.7,20.4,98.1
16,Minnesota Timberwolves,82,240.6,38,81.2,0.468,7,19,0.369,30.9,62.2,0.498,15.2,20.1,0.752,10.6,31.5,42.1,22.3,8.1,5.9,15.9,22.5,98.1
17,Toronto Raptors,82,243.7,36.2,79.2,0.458,6.7,18.4,0.361,29.6,60.8,0.487,19.6,26.2,0.747,10.7,31,41.7,21.9,7,4.7,14.3,20.1,98.7
18,Detroit Pistons,82,241.5,37.3,81.2,0.459,7.4,20.4,0.36,29.9,60.7,0.492,16.9,22.2,0.762,11.1,30.7,41.8,22.4,8.4,5.8,13.7,19.9,98.8
19,Golden State Warriors*,82,241.5,37.2,84.8,0.439,8,23.1,0.347,29.2,61.7,0.473,17.9,23.9,0.748,11.1,31.7,42.7,23.5,8.2,4.9,13.5,19.2,100.3
20,Milwaukee Bucks*,82,241.8,38.4,84.7,0.454,6.5,18.5,0.348,32,66.2,0.483,17,22.5,0.759,12.4,33.6,46,23.1,8,4.4,16,19.1,100.4
21,Portland Trail Blazers,82,242.1,39.3,83,0.474,6.4,18.7,0.34,33,64.3,0.512,15.7,20.6,0.761,11,31.4,42.4,23.7,8.4,4.4,13.1,18.7,100.7
22,Los Angeles Lakers*,82,240.9,39.7,87.6,0.453,7.5,21,0.357,32.2,66.6,0.483,14.2,19.4,0.732,11.5,31.1,42.7,23.4,8.5,4.8,12.9,23.1,101
23,Orlando Magic,82,241.2,38.6,83.4,0.463,7.5,21,0.359,31.1,62.5,0.498,16.3,22.1,0.738,10.8,31.9,42.8,23.7,7.2,5.2,12.4,16.5,101.1
24,Denver Nuggets*,82,242.7,38.1,85.7,0.444,8.4,23.1,0.363,29.7,62.6,0.474,16.6,22.7,0.731,12.4,29.2,41.6,23.6,8,6.8,15.9,21.6,101.1
25,Cleveland Cavaliers,82,240.6,37.9,79.6,0.476,7.4,20,0.372,30.5,59.6,0.511,17.9,24.2,0.739,10.8,31.3,42.1,23.9,7.6,6.8,15.2,19.7,101.2
26,Phoenix Suns,82,241.5,38.8,82.6,0.47,6.9,17.9,0.388,31.9,64.7,0.492,17.1,22.6,0.757,11.7,31.7,43.4,22.8,8.3,5.1,15.3,18.4,101.6
27,Dallas Mavericks,82,243.7,37.4,84,0.445,7.8,21.8,0.359,29.6,62.2,0.475,19.1,25.4,0.753,12,33.6,45.6,22,8.5,4.1,14.7,18.9,101.7
28,Houston Rockets*,82,241.2,38.8,85.5,0.454,8.1,21.9,0.368,30.8,63.5,0.484,16.8,21.6,0.776,10.7,31,41.6,22.7,8.5,6.1,14.8,20.4,102.5
29,Charlotte Bobcats,82,241.5,38.8,82.5,0.471,8.7,22.5,0.388,30.1,59.9,0.502,16.2,21.8,0.747,11.8,32.3,44.1,25.3,6.9,6.9,14,21.3,102.7
30,Sacramento Kings,82,241.8,39.3,83.3,0.472,7.6,21.5,0.355,31.7,61.8,0.512,18.9,24.1,0.783,11.9,31.7,43.6,25.1,7.6,6.3,14.7,20,105.1
Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Chicago Bulls*,82,243,35,81.2,0.43,6.6,18.7,0.351,28.4,62.5,0.454,15.3,20.3,0.753,10.7,30.6,41.3,19.6,7.6,6,14.4,20.9,91.8
2,Indiana Pacers*,82,241.2,34.8,82.7,0.42,6.6,19,0.345,28.2,63.7,0.443,16.3,21.6,0.755,10.4,30.7,41.2,18.6,7.2,4.6,13.7,21.9,92.3
3,Memphis Grizzlies*,82,241.5,35.7,79.3,0.45,7.5,21.1,0.355,28.2,58.2,0.484,15.8,20.6,0.766,9.9,29.3,39.2,19.9,7.2,5,14.2,18.9,94.6
4,Charlotte Bobcats*,82,242.7,36.9,83.4,0.442,8.1,22,0.369,28.7,61.4,0.468,15.3,20.1,0.759,9.6,33.7,43.3,21,6.3,5.1,13.3,20.9,97.1
5,Miami Heat*,82,242.4,36.1,79,0.457,8.5,23.4,0.362,27.6,55.6,0.497,16.8,22.3,0.75,10.8,29.5,40.3,21.4,8.1,3.1,16.7,20.4,97.4
6,San Antonio Spurs*,82,240.9,37.8,85.1,0.444,6.5,18.3,0.353,31.3,66.8,0.469,15.7,20.6,0.76,10.5,31.7,42.2,20.4,7.7,4.6,13.9,19.3,97.6
7,Toronto Raptors*,82,243.4,36.1,80.2,0.45,6.9,19.2,0.36,29.1,60.9,0.478,19,25.3,0.752,10.4,30.5,41,21,7.3,4.3,14.9,22.1,98
8,Washington Wizards*,82,244.6,37,80.9,0.458,7.5,21.5,0.347,29.6,59.4,0.498,17.8,23.3,0.765,10.1,32.1,42.2,22.2,7.7,3.9,16,19.5,99.4
9,New York Knicks,82,242.1,35.8,78.1,0.458,8.7,23.4,0.371,27.1,54.6,0.496,19.1,25,0.765,10.3,31.7,42,19.7,6.3,3.4,14.5,19.6,99.4
10,Brooklyn Nets*,82,242.4,36.3,79.4,0.458,8.1,22,0.367,28.3,57.4,0.492,18.8,24.7,0.76,11.2,31.6,42.9,21,7.4,4.1,15.8,20.8,99.5
11,Golden State Warriors*,82,241.8,36.8,84.4,0.436,6.9,20.2,0.344,29.9,64.2,0.465,18.9,24.7,0.765,10.7,32.6,43.3,20.5,7.9,4.2,15,19.3,99.5
12,Oklahoma City Thunder*,82,241.5,36.4,83.4,0.436,8.6,24,0.358,27.8,59.4,0.468,18.4,25.4,0.727,11,30,40.9,21.8,8.2,3.6,15.2,20.4,99.8
13,Boston Celtics,82,240.6,37.8,81.4,0.465,6.6,18.9,0.347,31.2,62.5,0.5,18.5,24.3,0.761,10.6,31.7,42.3,22.1,7.4,4.5,14.2,19.1,100.7
14,Los Angeles Clippers*,82,240.9,37.4,84.9,0.441,7.3,21.8,0.332,30.2,63,0.479,18.9,25,0.755,12.3,31.4,43.7,23.3,7,3.5,15.4,23.4,101
15,Cleveland Cavaliers,82,243,37.8,83.5,0.452,9.3,25.4,0.367,28.4,58.1,0.49,16.6,22,0.757,10.3,32.3,42.5,24.8,7.2,5.6,14,19.5,101.5
16,Atlanta Hawks*,82,241.8,38.6,83.5,0.462,8,21.9,0.365,30.6,61.6,0.497,16.4,21.9,0.748,10.8,32.8,43.5,23.2,8.2,4.3,15.2,20,101.5
17,Orlando Magic,82,243.4,38.1,83.7,0.456,8,21.7,0.371,30.1,62,0.485,17.7,22.9,0.77,10.5,33.5,44,22.5,7.1,5.4,14,18.3,102
18,Utah Jazz,82,241.2,38.3,81,0.473,7.3,19.4,0.376,31,61.6,0.503,18.3,23.7,0.773,10.3,32.2,42.5,21.8,7.5,4.9,12.6,20.4,102.2
19,New Orleans Pelicans,82,242.1,37.3,80.1,0.465,8,22.3,0.357,29.3,57.8,0.507,20,26.5,0.752,10.7,31,41.7,22.5,7,6.1,14.5,20.3,102.4
20,Dallas Mavericks*,82,241.8,37.8,81.4,0.464,8.3,23,0.359,29.5,58.4,0.505,18.7,24.6,0.758,11.5,31.3,42.8,22,7.7,3.5,16,19.9,102.4
21,Phoenix Suns,82,240.9,38,83.4,0.456,6.8,19.9,0.341,31.2,63.5,0.492,19.8,25.8,0.766,11.3,31.5,42.8,20.3,7.5,4,15.3,21.3,102.6
22,Portland Trail Blazers*,82,242.1,39.6,87.8,0.451,6.5,18.3,0.355,33.1,69.5,0.476,17,22.2,0.766,11.5,32,43.5,20.4,7.8,3.7,12,20.7,102.8
23,Houston Rockets*,82,241.8,39,88,0.443,8.1,23,0.353,30.9,65,0.475,17,22.5,0.757,11.9,29.7,41.7,22.2,8.6,5.6,14,24.3,103.1
24,Sacramento Kings,82,241.8,37.8,82.1,0.461,8.5,22.4,0.38,29.4,59.8,0.491,19.2,26.1,0.737,9.9,31.3,41.2,23.5,7.8,5.6,13.6,23.1,103.4
25,Milwaukee Bucks,82,242.4,38.4,82,0.468,8.5,22.3,0.382,29.9,59.7,0.5,18.4,24.5,0.751,11.7,31.8,43.5,22.8,7.8,5,14.1,20.6,103.7
26,Minnesota Timberwolves,82,242.1,40.5,86,0.471,8.1,22.2,0.364,32.4,63.8,0.508,15.2,20.1,0.756,11.1,33.1,44.2,22.9,7.9,5.6,16.4,23.6,104.3
27,Detroit Pistons,82,241.2,39.1,83.2,0.47,8.3,22.8,0.365,30.8,60.3,0.51,18.1,24,0.756,11.1,31.9,43,24.4,8.2,4.9,15,20.7,104.7
28,Denver Nuggets,82,240.9,39.5,86.4,0.457,7.4,21,0.351,32.1,65.4,0.491,20.2,26.4,0.763,11.3,32.5,43.8,22.5,8.5,5.6,14.4,21.7,106.5
29,Los Angeles Lakers,82,240.3,42,89.6,0.468,8.1,22.5,0.361,33.8,67.2,0.504,17.2,23.7,0.727,13,36,49,25.8,9.6,4.7,14.2,19.3,109.2
30,Philadelphia 76ers,82,242.1,40,85.1,0.471,9,24.4,0.37,31,60.7,0.511,20.8,27.6,0.754,11.9,35,46.9,26.1,9,6.8,17,20.6,109.9
Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Utah Jazz,82,240.3,35.8,80.3,0.446,7.4,20.4,0.362,28.4,60,0.474,16,21.5,0.744,9.9,29.3,39.2,19.4,8.2,4.7,13.1,19.6,94.9
2,Memphis Grizzlies*,82,242.7,36,81.5,0.442,8.1,23,0.351,27.9,58.5,0.478,14.9,20.1,0.742,10.5,31.9,42.4,20.1,7.4,5.2,15.3,20.3,95.1
3,San Antonio Spurs*,82,243.4,37.1,83.7,0.444,6.8,18.9,0.36,30.3,64.8,0.468,15.9,21.4,0.745,9.9,32.2,42.1,20.7,7.9,4.4,14.2,19.7,97
4,Indiana Pacers,82,242.1,36,82.7,0.435,7.2,20.9,0.345,28.8,61.8,0.465,17.9,23.8,0.753,9.8,33,42.7,19.9,7.5,4.7,12.7,21.4,97
5,Atlanta Hawks*,82,240.6,36.5,83.1,0.439,8.8,25.8,0.341,27.7,57.4,0.483,15.4,20.1,0.764,11.6,32.1,43.6,23.5,7.4,4.9,16.1,19.6,97.1
6,Charlotte Hornets,82,242.7,36.8,83.7,0.44,7.9,22.1,0.357,28.9,61.5,0.47,15.8,20.4,0.772,8.9,35.2,44.1,22.1,6.1,5.4,12.6,20.8,97.3
7,Miami Heat,82,240.6,36.1,79.5,0.454,8.1,23,0.353,28,56.5,0.495,17,23.2,0.73,10.9,30.1,41,21.3,7.9,4.4,14.8,20.9,97.3
8,Milwaukee Bucks*,82,243,35.6,81.5,0.437,8.2,24.1,0.342,27.3,57.4,0.476,18,24.3,0.742,11.4,31.4,42.9,22.3,8.6,4.8,17.4,20.1,97.4
9,Washington Wizards*,82,243.4,36.2,83.5,0.433,8,23,0.349,28.1,60.5,0.465,17.5,23.7,0.738,10,31.7,41.7,19.9,8,4.3,14,19.6,97.8
10,Chicago Bulls*,82,242.4,37.7,86.7,0.435,6.6,19.6,0.335,31.2,67.1,0.465,15.7,21,0.749,11.7,31.7,43.4,20.2,7.5,5.4,12.2,21.2,97.8
11,New Orleans Pelicans*,82,241.2,37.9,83.1,0.456,6.5,19.6,0.335,31.4,63.5,0.494,16.2,21.4,0.759,10.6,30.9,41.5,20.7,6.8,5.8,12.2,18.7,98.6
12,Portland Trail Blazers*,82,242.1,38.2,86.9,0.439,6.4,18.9,0.338,31.8,67.9,0.468,15.8,20.9,0.758,11,33.6,44.6,20.4,8,3.6,12.2,18.7,98.6
13,Cleveland Cavaliers*,82,241.2,38.1,83.5,0.456,7.7,22.5,0.343,30.3,61,0.497,14.8,19.9,0.745,10.8,30.3,41.1,24.1,7.8,4.5,13.3,20.5,98.7
14,Detroit Pistons,82,241.8,37.9,83.1,0.456,7.7,21.8,0.355,30.1,61.3,0.491,16,20.7,0.772,10.7,33.4,44.1,23.8,7,4.8,14,19.3,99.5
15,Golden State Warriors*,82,240.6,37,86.4,0.428,7.2,21.4,0.337,29.7,65,0.458,18.7,24.5,0.763,11.7,32.8,44.5,21,8.3,3.6,16.2,18.8,99.9
16,Los Angeles Clippers*,82,240.6,36.4,82.3,0.442,8.3,23.9,0.349,28.1,58.4,0.481,19,25.7,0.741,10.6,32.3,42.9,23.2,6.7,3,14.3,21.5,100.1
17,Houston Rockets*,82,241.5,37.7,85.2,0.443,7.4,22.9,0.322,30.3,62.2,0.487,17.7,23.6,0.751,11.9,32,43.8,21.4,8.9,5.3,16.4,21.1,100.5
18,Brooklyn Nets*,82,243,38.4,84.3,0.456,8.5,23.7,0.358,29.9,60.6,0.494,15.6,21.3,0.731,11.4,32.9,44.3,23.7,7.8,4.5,13.9,20,100.9
19,Toronto Raptors*,82,242.1,38,82.8,0.459,7.7,22.3,0.346,30.3,60.5,0.501,17.2,23.5,0.733,11.2,31.2,42.5,22.8,6.9,5,14.4,20.3,100.9
20,Philadelphia 76ers,82,241.5,37.1,82.7,0.449,8,22.9,0.35,29.1,59.8,0.487,18.7,24.7,0.756,11.5,34.8,46.3,23.7,9.5,5.5,16.8,20.2,101
21,Boston Celtics*,82,242.4,38.1,84.7,0.45,7.4,22,0.336,30.7,62.7,0.49,17.6,23.3,0.755,10.9,33.8,44.7,21.9,7.1,5.3,15.1,18.8,101.2
22,New York Knicks,82,242.1,37,80.4,0.46,8.5,22.3,0.38,28.5,58.1,0.49,18.8,24.8,0.759,11,32.5,43.5,21.7,8,4.3,14.1,19.1,101.2
23,Orlando Magic,82,240.9,38,82,0.463,8.3,22.6,0.368,29.6,59.4,0.499,17.2,22.9,0.751,10.1,33.4,43.5,23.4,7.7,5.4,14.5,17.9,101.4
24,Oklahoma City Thunder,82,241.8,37.6,85.5,0.44,8.3,24.2,0.343,29.3,61.3,0.479,18.2,24.5,0.745,11.2,31.5,42.7,22.1,7.8,4.6,13.6,20.4,101.8
25,Dallas Mavericks*,82,242.4,38,84.5,0.45,9,24.8,0.364,29,59.7,0.485,17.3,22.9,0.753,12.3,33.9,46.1,22.3,7.3,3.8,16.3,22.1,102.3
26,Phoenix Suns,82,242.4,38.4,85,0.452,7.7,21.9,0.352,30.7,63.1,0.486,18.8,24.8,0.759,11.6,33.7,45.3,21.1,7.9,4.1,15.6,20.3,103.3
27,Sacramento Kings,82,242.1,39.5,86.5,0.456,8.8,25.1,0.349,30.7,61.5,0.5,17.3,23.1,0.748,11,30.2,41.2,23.3,8.7,6.2,12.9,23.9,105
28,Denver Nuggets,82,242.4,38.6,84.3,0.458,7.7,22.2,0.346,30.9,62,0.498,20.1,26.9,0.748,11,34.1,45.1,23.1,7.5,6.1,14.4,20.7,105
29,Los Angeles Lakers,82,243,38.8,83.1,0.466,8.5,23.4,0.363,30.3,59.7,0.507,19.2,25.8,0.745,10,34.1,44.2,24,7.5,4.8,13,19.4,105.3
30,Minnesota Timberwolves,82,241.5,41.1,84.5,0.487,8.5,23.1,0.367,32.6,61.4,0.531,15.8,20.8,0.759,11.6,31.9,43.6,23.6,8.4,5.5,15.2,21.4,106.5
Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,San Antonio Spurs*,82,240.3,35.7,81.8,0.436,6.6,19.9,0.331,29.1,61.9,0.47,14.9,19.6,0.758,9.1,31.4,40.5,20.8,7.2,3.9,14.8,19.5,92.9
2,Utah Jazz,82,243.4,35.6,79.9,0.446,7.9,22.2,0.357,27.7,57.7,0.48,16.8,22.5,0.746,9.3,30.8,40.1,19.1,8,4.7,14,19.9,95.9
